app_id,app_name,review_text,review_score,review_votes
409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist","Very clever idea and well executed - The Stanley Parable certainly wasn't a one-off, this writer is seriously talented. Looking forward to seeing what they produce in the future!",1,0
550,Left 4 Dead 2,A good survival game where the AI doesn't pull any punches. Teamwork is a must but the computer controlled allies are capable of handling themselves. Recommend having a good team for the harder difficulties because it can get pretty crazy.,1,0
301920,War of the Human Tanks - ALTeR,"While gameplay remains essentially the same as in the first game, a lot has been added and improved upon. There's a fair few new tank types, one which has the startling feature of disabling modules, making just having an individual unit with infinite attack area often less viable, and the 3 DLC making up the Great Cavern has a bunch of varied scenarios for fighting. Gameplay is tense, music is good, story is mostly fun, yet disturbingly dark at times. If you haven't played the first i suggest getting them both, if you played and enjoyed the first one, then you NEED ALTeR.",1,0
39190,Dungeon Siege,The combat and story are pretty terrible. It's just endless slogs of getting through monsters that don't really have any interesting battles.,-1,0
212630,Tom Clancy's Ghost Recon Future Soldier,Heres my personal review +Superb Single Player +Greate Story +Awesome Multiplayer  -Not a lot of people playing multiplayer,1,0
239820,Game Dev Tycoon,"eh, it was quite fun. but i cant be bothered to play it again, too boring.",-1,1
391540,Undertale,"Once again, I could make this easy and make a reference from the game, but I won't.  Undertale is a much more deep game than I ever would've expected. A friend of mine bickered me constantly to buy this game and play it, I was put off by the rabid community that I had heard of. I bought this game, and I am very glad that I did.  While playing this game, I never thought of this game as an RPG. I don't feel like it's a game in the sense as you'd think, it's cheesy to call it an 'artpiece' but it's more than a game. During any other RPG, lets take another RPG like Final Fantasy. Think of just a random encounter in the very beginning of the game, it's just another thing to stomp over in your rampage to success and glory. In Undertale, each and every monster in the game has its own personality, making everything seem like it really is its own person. Undertale has a very interesting way of going through battles, namely, MERCY, the thing that everyone who says that Undertale is a masterpiece brings up. I think of it more than just an interesting game mechanic. It's a way to show everyone that hurting anything in your path is not the only option, heck, because of this game, I've wanted to try and get through Donkey Kong 64 without killing any enemies, although the bosses I will need to take down.  This game in short, is not just any game, it's a piece of art that challenges the norm and makes every choice you make seem important and impactful to every creature in the world, whether they are a main character or just a random enemy you would kill without a thought if it were any other game.",1,0
22380,Fallout: New Vegas,The best action-RPG out there,1,0
374320,DARK SOULS™ III,if you take a shot every time you die you'll start speaking fluent russian without even realizing.,1,0
269770,Secrets of Grindea, Early Access Review,1,0
271590,Grand Theft Auto V,You know whats funny? I have 7 mins of gameplay and I havent even played the ♥♥♥♥ing game. The game never ♥♥♥♥ing launches. ♥♥♥♥ you Rockstar you money hungry ♥♥♥♥♥es. Burn in a fire.,-1,0
10,Counter-Strike,"Why did i got VAC ban for not having CS: GO ? U baned me for cheating in CS: GO + I dont haw CS:GO!!! that lame Steam ... Just taking money from kids, and thats all .",1,0
221100,DayZ, Early Access Review,-1,0
300570,Infinifactory, Early Access Review,1,0
208090,,"This game has one of the best F2P models I have ever seen (sure it's not as good as TF2's, but then Edge of Reality aren't loaded like valve is). The ingame currencies consist of Blutes and Spacebux, Blutes are free and earned by playing the game, levelling up and through the Daily Prize (i'll come back to that later in the review), the Spacebux are bought with real money.   Most F2P games require you to purchase weapons with real money, but not Loadout. Every weapon and weapon customization in the game is completely free, no strings attached. So you're probably wandering, 'What are Spacebux used for then?', simple. Cosmetic items, Blute/XP boosts and extra Loadout slots and weapon slots.  The cosmetic items provide no advantage other than making your character look amazing. The XP/Blute boosts are not necessary and are aimed at people who don't have the time and/or patience to level up or grind blutes. The one gripe with Spacebux that I have is that you have all these different combinations of weapons, but you only get 3 loadout slots for free. This is NOT enough, 4 I could deal with but 3, that's not enough. I've got a healer loadout, an offensive loadout, a AoE loadout (flak rocket launcher with pyro). But i no longer have any loadout slots for a sniper loadout, shotgun loadout, hell a loadout I just want to mess about with. This is quite a big dissapointment, however the Spacebux aren't the most expensive paid currency i've seen in a F2P game.  The daily prize is a system that rewards players at the end of the 1st game of each day. You'll most likely be granted extra Blutes, but if you're lucky, you'll recieve a FREE cosmetic item. Yep, free. This makes playing the game each day worthwhile and I can see myself playing this daily for the next few months at LEAST (even if it is only just to play 1 game and get the reward).  The gameplay is amazing, it has plenty of gamemodes (with more being added). It even has a competetive mode. These things are impressive, but something more impressive is that the devs listen to their fans. They have livestreams where they physically read the chat comments and they give away items in the forms of codes (the codes can range from a Twitch shirt to a full cosmetic set).  TL:DR  Pro's:  - Great F2P model. - Great Devs, who listen to the game. - Fun gameplay. - Spacebux are fairly cheap compared to similar F2P games (*cough*battlefield heroes*cough*)  Con's:  - Doesn't give you enough Weapon/Loadout slots.",1,0
